Location,Profile,Date,Time_UTC,Method,X,Y,Z_NAVD88,DBL
Carolina Beach,CB_03,20180313,13:07:37,Hydro,2343068.63,111673.09,-31.03,4559.31
Carolina Beach,CB_03,20180313,13:07:36,Hydro,2343073.2,111671.43,-31.02,4564.17
Carolina Beach,CB_03,20180313,13:07:36,Hydro,2343077.67,111669.81,-30.96,4568.92
Carolina Beach,CB_03,20180313,13:07:35,Hydro,2343082.51,111668.22,-30.93,4574
Carolina Beach,CB_03,20180313,13:07:35,Hydro,2343087.26,111666.64,-30.95,4579
Carolina Beach,CB_03,20180313,13:07:35,Hydro,2343092.01,111665.09,-30.93,4583.98
Carolina Beach,CB_03,20180313,13:07:34,Hydro,2343096.81,111663.49,-30.85,4589.03
Carolina Beach,CB_03,20180313,13:07:34,Hydro,2343101.49,111661.91,-30.76,4593.96
Carolina Beach,CB_03,20180313,13:07:33,Hydro,2343106.48,111660.29,-30.81,4599.2
Carolina Beach,CB_03,20180313,13:07:33,Hydro,2343111.31,111658.79,-30.9,4604.24
Carolina Beach,CB_03,20180313,13:07:32,Hydro,2343116.1,111657.27,-30.87,4609.25
Carolina Beach,CB_03,20180313,13:07:32,Hydro,2343120.58,111655.95,-30.77,4613.9
Carolina Beach,CB_03,20180313,13:07:31,Hydro,2343125.67,111654.3,-30.77,4619.23
Carolina Beach,CB_03,20180313,13:07:31,Hydro,2343130.34,111652.91,-30.78,4624.08
Carolina Beach,CB_03,20180313,13:07:30,Hydro,2343134.89,111651.57,-30.73,4628.81
Carolina Beach,CB_03,20180313,13:07:30,Hydro,2343139.98,111650.14,-30.73,4634.06
Carolina Beach,CB_03,20180313,13:07:29,Hydro,2343145.11,111648.87,-30.79,4639.29
Carolina Beach,CB_03,20180313,13:07:29,Hydro,2343150.02,111647.7,-30.79,4644.28
Carolina Beach,CB_03,20180313,13:07:28,Hydro,2343154.47,111646.57,-30.73,4648.83
Carolina Beach,CB_03,20180313,13:07:28,Hydro,2343159.58,111645.32,-30.66,4654.04
Carolina Beach,CB_03,20180313,13:07:27,Hydro,2343164.51,111644.04,-30.69,4659.09
Carolina Beach,CB_03,20180313,13:07:27,Hydro,2343169.09,111642.9,-30.64,4663.76
Carolina Beach,CB_03,20180313,13:07:27,Hydro,2343174.15,111641.59,-30.61,4668.95
Carolina Beach,CB_03,20180313,13:07:26,Hydro,2343178.84,111640.3,-30.64,4673.78
Carolina Beach,CB_03,20180313,13:07:26,Hydro,2343183.75,111638.83,-30.62,4678.88
Carolina Beach,CB_03,20180313,13:07:25,Hydro,2343188.49,111637.28,-30.59,4683.86
Carolina Beach,CB_03,20180313,13:07:25,Hydro,2343193.62,111635.53,-30.6,4689.27
Carolina Beach,CB_03,20180313,13:07:24,Hydro,2343198.25,111633.64,-30.57,4694.27
Carolina Beach,CB_03,20180313,13:07:24,Hydro,2343202.56,111631.79,-30.5,4698.96
Carolina Beach,CB_03,20180313,13:07:23,Hydro,2343207.38,111629.75,-30.54,4704.19
Carolina Beach,CB_03,20180313,13:07:23,Hydro,2343211.91,111627.83,-30.55,4709.11
Carolina Beach,CB_03,20180313,13:07:22,Hydro,2343216.3,111625.81,-30.58,4713.94
Carolina Beach,CB_03,20180313,13:07:22,Hydro,2343220.96,111623.73,-30.45,4719.04
Carolina Beach,CB_03,20180313,13:07:21,Hydro,2343225.29,111621.71,-30.38,4723.81
Carolina Beach,CB_03,20180313,13:07:21,Hydro,2343230.1,111619.38,-30.38,4729.14
Carolina Beach,CB_03,20180313,13:07:20,Hydro,2343234.39,111617.36,-30.46,4733.88
Carolina Beach,CB_03,20180313,13:07:20,Hydro,2343239.23,111615.03,-30.46,4739.24
Carolina Beach,CB_03,20180313,13:07:19,Hydro,2343243.6,111612.93,-30.44,4744.07
Carolina Beach,CB_03,20180313,13:07:19,Hydro,2343248.15,111610.9,-30.38,4749.05
Carolina Beach,CB_03,20180313,13:07:18,Hydro,2343252.65,111608.91,-30.29,4753.97
Carolina Beach,CB_03,20180313,13:07:18,Hydro,2343257.37,111606.99,-30.28,4759.07
Carolina Beach,CB_03,20180313,13:07:17,Hydro,2343262.2,111605.08,-30.33,4764.26
Carolina Beach,CB_03,20180313,13:07:17,Hydro,2343266.55,111603.52,-30.32,4768.88
Carolina Beach,CB_03,20180313,13:07:17,Hydro,2343271.42,111601.79,-30.26,4774.04
Carolina Beach,CB_03,20180313,13:07:16,Hydro,2343276.31,111600.1,-30.19,4779.21
Carolina Beach,CB_03,20180313,13:07:16,Hydro,2343280.67,111598.56,-30.15,4783.83
Carolina Beach,CB_03,20180313,13:07:15,Hydro,2343285.65,111596.89,-30.14,4789.07
Carolina Beach,CB_03,20180313,13:07:15,Hydro,2343290.5,111595.42,-30.19,4794.12
Carolina Beach,CB_03,20180313,13:07:14,Hydro,2343295.2,111593.99,-30.24,4799.01
Carolina Beach,CB_03,20180313,13:07:14,Hydro,2343299.91,111592.52,-30.29,4803.93
Carolina Beach,CB_03,20180313,13:07:13,Hydro,2343304.71,111591.02,-30.2,4808.94
Carolina Beach,CB_03,20180313,13:07:13,Hydro,2343309.54,111589.51,-30.16,4813.99
Carolina Beach,CB_03,20180313,13:07:12,Hydro,2343314.22,111587.99,-30.13,4818.89
Carolina Beach,CB_03,20180313,13:07:12,Hydro,2343319.05,111586.28,-30.17,4824.01
Carolina Beach,CB_03,20180313,13:07:12,Hydro,2343323.8,111584.47,-30.14,4829.1
Carolina Beach,CB_03,20180313,13:07:11,Hydro,2343328.35,111582.48,-30.13,4834.06
Carolina Beach,CB_03,20180313,13:07:11,Hydro,2343333.01,111580.22,-30.11,4839.23
Carolina Beach,CB_03,20180313,13:07:10,Hydro,2343337.17,111578.03,-30.07,4843.9
Carolina Beach,CB_03,20180313,13:07:10,Hydro,2343341.88,111575.34,-30.04,4849.28
Carolina Beach,CB_03,20180313,13:07:09,Hydro,2343346.25,111572.85,-30.08,4854.26
Carolina Beach,CB_03,20180313,13:07:09,Hydro,2343350.66,111570.29,-30.1,4859.31
Carolina Beach,CB_03,20180313,13:07:08,Hydro,2343354.6,111567.95,-30.05,4863.84
Carolina Beach,CB_03,20180313,13:07:08,Hydro,2343359.06,111565.33,-29.98,4868.96
Carolina Beach,CB_03,20180313,13:07:07,Hydro,2343363.49,111562.72,-29.99,4874.04
Carolina Beach,CB_03,20180313,13:07:07,Hydro,2343367.74,111560.15,-29.99,4878.95
Carolina Beach,CB_03,20180313,13:07:07,Hydro,2343372.33,111557.42,-29.93,4884.22
Carolina Beach,CB_03,20180313,13:07:06,Hydro,2343376.37,111555.15,-29.91,4888.82
Carolina Beach,CB_03,20180313,13:07:06,Hydro,2343380.8,111552.67,-29.91,4893.86
Carolina Beach,CB_03,20180313,13:07:05,Hydro,2343385.26,111550.29,-29.89,4898.88
Carolina Beach,CB_03,20180313,13:07:05,Hydro,2343389.79,111547.76,-29.89,4904.03
Carolina Beach,CB_03,20180313,13:07:04,Hydro,2343394.19,111545.17,-29.91,4909.08
Carolina Beach,CB_03,20180313,13:07:04,Hydro,2343398.34,111542.79,-29.9,4913.82
Carolina Beach,CB_03,20180313,13:07:03,Hydro,2343402.82,111540.33,-29.91,4918.9
Carolina Beach,CB_03,20180313,13:07:03,Hydro,2343407.38,111537.92,-29.94,4924.03
Carolina Beach,CB_03,20180313,13:07:02,Hydro,2343411.89,111535.53,-29.95,4929.1
Carolina Beach,CB_03,20180313,13:07:02,Hydro,2343416.39,111533.08,-29.86,4934.19
Carolina Beach,CB_03,20180313,13:07:02,Hydro,2343420.73,111530.81,-29.79,4939.07
Carolina Beach,CB_03,20180313,13:07:01,Hydro,2343425.3,111528.45,-29.8,4944.19
Carolina Beach,CB_03,20180313,13:07:01,Hydro,2343429.71,111526.12,-29.75,4949.15
Carolina Beach,CB_03,20180313,13:07:00,Hydro,2343434.09,111523.84,-29.74,4954.07
Carolina Beach,CB_03,20180313,13:07:00,Hydro,2343438.37,111521.76,-29.84,4958.81
Carolina Beach,CB_03,20180313,13:06:59,Hydro,2343442.83,111519.47,-29.83,4963.81
Carolina Beach,CB_03,20180313,13:06:59,Hydro,2343447.65,111517.02,-29.78,4969.19
Carolina Beach,CB_03,20180313,13:06:58,Hydro,2343452.07,111514.73,-29.82,4974.15
Carolina Beach,CB_03,20180313,13:06:58,Hydro,2343456.57,111512.35,-29.79,4979.21
Carolina Beach,CB_03,20180313,13:06:57,Hydro,2343461.13,111509.99,-29.69,4984.33
Carolina Beach,CB_03,20180313,13:06:57,Hydro,2343465.14,111507.92,-29.66,4988.82
Carolina Beach,CB_03,20180313,13:06:56,Hydro,2343469.82,111505.63,-29.66,4994.02
Carolina Beach,CB_03,20180313,13:06:56,Hydro,2343474.46,111503.3,-29.7,4999.19
Carolina Beach,CB_03,20180313,13:06:56,Hydro,2343478.81,111501.24,-29.69,5004
Carolina Beach,CB_03,20180313,13:06:55,Hydro,2343483.57,111499.1,-29.66,5009.21
Carolina Beach,CB_03,20180313,13:06:55,Hydro,2343487.91,111497.22,-29.67,5013.94
Carolina Beach,CB_03,20180313,13:06:54,Hydro,2343492.73,111495.27,-29.69,5019.14
Carolina Beach,CB_03,20180313,13:06:54,Hydro,2343497.1,111493.5,-29.67,5023.85
Carolina Beach,CB_03,20180313,13:06:53,Hydro,2343501.92,111491.63,-29.67,5029.02
Carolina Beach,CB_03,20180313,13:06:53,Hydro,2343506.65,111489.93,-29.58,5034.05
Carolina Beach,CB_04,20180313,20:27:29,Topo,2338617.06,112936.28,7.63,-41.23
Carolina Beach,CB_04,20180313,20:27:30,Topo,2338619.66,112934.68,7.59,-38.22
Carolina Beach,CB_04,20180313,20:27:37,Topo,2338621.98,112932.75,7.11,-35.35
Carolina Beach,CB_04,20180313,20:27:44,Topo,2338624.83,112931.81,7.12,-32.35
Carolina Beach,CB_04,20180313,20:27:45,Topo,2338627.66,112930.87,7.07,-29.37
Carolina Beach,CB_04,20180313,20:27:46,Topo,2338630.71,112929.69,7.11,-26.1
Carolina Beach,CB_04,20180313,20:27:47,Topo,2338633.6,112928.89,7.24,-23.13
Carolina Beach,CB_04,20180313,20:27:48,Topo,2338636.33,112927.94,7.41,-20.24
Carolina Beach,CB_04,20180313,20:27:48,Topo,2338639.29,112926.94,7.51,-17.12
Carolina Beach,CB_04,20180313,20:27:49,Topo,2338641.84,112925.57,7.49,-14.24
Carolina Beach,CB_04,20180313,20:27:50,Topo,2338644.74,112924.4,7.44,-11.11
Carolina Beach,CB_04,20180313,20:27:51,Topo,2338647.56,112923.38,7.01,-8.12
Carolina Beach,CB_04,20180313,20:27:51,Topo,2338650.04,112921.74,6.74,-5.2
Carolina Beach,CB_04,20180313,20:27:52,Topo,2338652.6,112920.18,6.43,-2.25
Carolina Beach,CB_04,20180313,20:27:54,Topo,2338655.3,112919.23,5.92,0.61
Carolina Beach,CB_04,20180315,17:23:56,Topo,2338658.2,112918.34,5.37,3.64
Carolina Beach,CB_04,20180315,17:24:01,Topo,2338661.08,112917.35,6.73,6.68
Carolina Beach,CB_04,20180315,17:24:03,Topo,2338664.11,112917,8,9.62
Carolina Beach,CB_04,20180314,15:00:00,Laser,2338667,112915,10.35,13.05
Carolina Beach,CB_04,20180315,17:31:30,Topo,2338671.37,112912.23,7.54,18.14
Carolina Beach,CB_04,20180315,17:31:28,Topo,2338674.43,112910.62,6.66,21.58
Carolina Beach,CB_04,20180314,15:00:00,Laser,2338675,112911,6.14,21.96
Carolina Beach,CB_04,20180314,15:00:00,Laser,2338679,112909,2.09,26.42
Carolina Beach,CB_04,20180314,15:00:00,Laser,2338681,112909,1.73,28.27
Carolina Beach,CB_04,20180315,17:31:20,Topo,2338685.62,112906.97,1.2,33.32
Carolina Beach,CB_04,20180314,15:00:00,Laser,2338687,112909,1.05,33.84
Carolina Beach,CB_04,20180314,15:00:00,Laser,2338689,112905,0.7,37.19
Carolina Beach,CB_04,20180314,15:00:00,Laser,2338693,112905,0.39,40.9
Carolina Beach,CB_04,20180314,15:00:00,Laser,2338695,112905,0.23,42.75
Carolina Beach,CB_04,20180314,15:00:00,Laser,2338697,112901,0.02,46.11
Carolina Beach,CB_04,20180313,15:26:45,Topo,2338700.4,112901.87,-0.66,48.93
Carolina Beach,CB_04,20180313,15:26:46,Topo,2338703.13,112900.85,-0.69,51.85
Carolina Beach,CB_04,20180313,15:26:46,Topo,2338705.76,112899.66,-0.71,54.73
Carolina Beach,CB_04,20180313,15:26:47,Topo,2338708.5,112898.67,-0.72,57.64
Carolina Beach,CB_04,20180313,15:26:48,Topo,2338711.21,112897.4,-0.73,60.63
Carolina Beach,CB_04,20180313,15:26:48,Topo,2338714.06,112896.3,-0.79,63.68
Carolina Beach,CB_04,20180313,15:26:49,Topo,2338716.73,112895.04,-0.93,66.63
Carolina Beach,CB_04,20180313,15:26:49,Topo,2338719.75,112893.97,-1.04,69.83
Carolina Beach,CB_04,20180313,15:26:50,Topo,2338722.44,112892.79,-1.14,72.77
Carolina Beach,CB_04,20180313,15:26:51,Topo,2338725.2,112891.79,-1.26,75.7
Carolina Beach,CB_04,20180313,15:26:51,Topo,2338728.04,112890.88,-1.37,78.68
Carolina Beach,CB_04,20180313,15:26:52,Topo,2338731.12,112889.71,-1.51,81.97
Carolina Beach,CB_04,20180313,15:26:53,Topo,2338734.09,112888.9,-1.61,85.03
Carolina Beach,CB_04,20180313,15:26:53,Topo,2338736.42,112887.65,-1.73,87.66
Carolina Beach,CB_04,20180313,15:26:54,Topo,2338739.51,112886.44,-1.91,90.97
Carolina Beach,CB_04,20180313,15:26:55,Topo,2338742.37,112885.56,-2.02,93.96
Carolina Beach,CB_04,20180313,15:26:55,Topo,2338744.94,112884.49,-2.19,96.74
Carolina Beach,CB_04,20180313,15:26:56,Topo,2338747.56,112883.23,-2.52,99.64
Carolina Beach,CB_04,20180313,15:26:57,Topo,2338750.33,112881.79,-2.65,102.75
Carolina Beach,CB_04,20180313,15:26:58,Topo,2338753.52,112881.34,-2.76,105.87
Carolina Beach,CB_04,20180313,15:26:59,Topo,2338756.33,112880.5,-2.89,108.79
Carolina Beach,CB_04,20180313,15:27:00,Topo,2338759.24,112879.42,-2.81,111.9
Carolina Beach,CB_04,20180313,15:27:01,Topo,2338762,112878.36,-3.16,114.85
Carolina Beach,CB_04,20180313,15:27:02,Topo,2338764.5,112876.9,-3.07,117.72
Carolina Beach,CB_04,20180313,15:27:03,Topo,2338767.4,112875.93,-2.9,120.77
Carolina Beach,CB_04,20180313,15:27:04,Topo,2338769.84,112874.29,-3.03,123.65
Carolina Beach,CB_04,20180313,15:27:05,Topo,2338772.61,112872.76,-3.09,126.79
Carolina Beach,CB_04,20180313,15:27:06,Topo,2338775.62,112872.31,-3.08,129.75
Carolina Beach,CB_04,20180313,15:27:08,Topo,2338778.07,112870.04,-3.34,132.87
Carolina Beach,CB_04,20180313,15:27:09,Topo,2338780.87,112869.26,-3.44,135.76
Carolina Beach,CB_04,20180313,15:27:10,Topo,2338783.88,112868.97,-3.27,138.66
Carolina Beach,CB_04,20180313,15:27:12,Topo,2338786.88,112867.88,-3.23,141.85
Carolina Beach,CB_04,20180313,15:27:19,Topo,2338789.99,112867.7,-3.34,144.8
Carolina Beach,CB_04,20180313,15:27:21,Topo,2338793.01,112867.04,-3.4,147.85
Carolina Beach,CB_04,20180313,15:27:22,Topo,2338795.7,112865.74,-3.29,150.83
Carolina Beach,CB_04,20180313,15:27:23,Topo,2338798.37,112864.58,-3.4,153.74
Carolina Beach,CB_04,20180313,15:27:24,Topo,2338801.15,112863.37,-3.29,156.77
Carolina Beach,CB_04,20180313,15:27:24,Topo,2338804.1,112862.12,-3.16,159.97
Carolina Beach,CB_04,20180313,15:27:25,Topo,2338806.59,112861.16,-3.09,162.64
Carolina Beach,CB_04,20180313,15:27:26,Topo,2338809.64,112860.35,-3.15,165.77
Carolina Beach,CB_04,20180313,15:27:27,Topo,2338812.73,112859.78,-3.15,168.85
Carolina Beach,CB_04,20180313,15:27:28,Topo,2338815.6,112859.25,-3.08,171.71
Carolina Beach,CB_04,20180313,15:27:29,Topo,2338818.8,112858.99,-3.09,174.77
Carolina Beach,CB_04,20180313,15:27:30,Topo,2338821.61,112858.07,-3.2,177.72
Carolina Beach,CB_04,20180313,15:27:32,Topo,2338823.99,112855.81,-3.23,180.78
Carolina Beach,CB_04,20180313,15:27:34,Topo,2338825.69,112852.06,-3.26,183.76
Carolina Beach,CB_04,20180313,15:27:40,Topo,2338828.44,112850.78,-3.31,186.79
Carolina Beach,CB_04,20180313,15:27:42,Topo,2338831.29,112849.73,-3.42,189.82
Carolina Beach,CB_04,20180313,15:27:44,Topo,2338834.02,112848.55,-3.47,192.8
Carolina Beach,CB_04,20180313,15:27:45,Topo,2338836.63,112847.46,-3.53,195.62
Carolina Beach,CB_04,20180313,15:27:50,Topo,2338839.54,112846.66,-3.62,198.62
Carolina Beach,CB_04,20180313,15:27:53,Topo,2338842.39,112845.52,-3.74,201.69
Carolina Beach,CB_04,20180313,15:27:55,Topo,2338845.23,112844.61,-3.8,204.67
Carolina Beach,CB_04,20180313,15:27:56,Topo,2338848.07,112843.59,-4.01,207.68
Carolina Beach,CB_04,20180313,15:27:57,Topo,2338850.93,112842.69,-4.08,210.67
Carolina Beach,CB_04,20180313,15:27:58,Topo,2338853.83,112841.75,-4.2,213.71
Carolina Beach,CB_04,20180313,15:27:58,Topo,2338856.63,112840.91,-4.33,216.62
Carolina Beach,CB_04,20180313,15:27:59,Topo,2338859.78,112839.77,-4.4,219.97
Carolina Beach,CB_04,20180313,15:28:00,Topo,2338862.02,112838.26,-4.5,222.61
Carolina Beach,CB_04,20180313,20:59:33,Hydro,2338865.59,112847.01,-4.81,222.64
Carolina Beach,CB_04,20180313,20:59:32,Hydro,2338868.39,112840.84,-4.93,227.55
Carolina Beach,CB_04,20180313,20:59:31,Hydro,2338871.98,112836.39,-5.06,232.55
Carolina Beach,CB_04,20180313,20:59:31,Hydro,2338876.03,112832.94,-5.27,237.6
Carolina Beach,CB_04,20180313,20:59:30,Hydro,2338880.11,112830.23,-5.37,242.39
Carolina Beach,CB_04,20180313,20:59:30,Hydro,2338884.56,112827.75,-5.55,247.45
Carolina Beach,CB_04,20180313,20:59:29,Hydro,2338888.89,112825.58,-5.72,252.28
Carolina Beach,CB_04,20180313,20:59:28,Hydro,2338893.72,112823.04,-5.95,257.71
Carolina Beach,CB_04,20180313,20:59:28,Hydro,2338897.76,112821.09,-6.16,262.18
Carolina Beach,CB_04,20180313,20:59:28,Hydro,2338902.8,112818.87,-6.45,267.69
Carolina Beach,CB_04,20180313,20:59:27,Hydro,2338907.32,112816.89,-6.61,272.62
Carolina Beach,CB_04,20180313,20:59:27,Hydro,2338911.82,112814.91,-6.84,277.53
Carolina Beach,CB_04,20180313,20:59:26,Hydro,2338916.22,112813.02,-7.09,282.32
Carolina Beach,CB_04,20180313,20:59:26,Hydro,2338921.26,112811.04,-7.29,287.74
Carolina Beach,CB_04,20180313,20:59:25,Hydro,2338925.86,112809.24,-7.52,292.67
Carolina Beach,CB_04,20180313,20:59:25,Hydro,2338930.28,112807.36,-7.77,297.48
Carolina Beach,CB_04,20180313,20:59:24,Hydro,2338934.64,112805.35,-7.93,302.27
Carolina Beach,CB_04,20180313,20:59:24,Hydro,2338939.17,112803.44,-8.15,307.19
Carolina Beach,CB_04,20180313,20:59:23,Hydro,2338944.01,112801.25,-8.34,312.5
Carolina Beach,CB_04,20180313,20:59:23,Hydro,2338948.35,112798.93,-8.5,317.39
Carolina Beach,CB_04,20180313,20:59:22,Hydro,2338952.66,112796.46,-8.71,322.31
Carolina Beach,CB_04,20180313,20:59:22,Hydro,2338957.2,112793.84,-8.95,327.5
Carolina Beach,CB_04,20180313,20:59:21,Hydro,2338961.61,112791.17,-9.14,332.59
Carolina Beach,CB_04,20180313,20:59:21,Hydro,2338965.69,112788.66,-9.34,337.31
Carolina Beach,CB_04,20180313,20:59:20,Hydro,2338970.03,112786.22,-9.53,342.25
Carolina Beach,CB_04,20180313,20:59:20,Hydro,2338974.58,112783.98,-9.75,347.31
Carolina Beach,CB_04,20180313,20:59:19,Hydro,2338979.49,112781.94,-9.96,352.63
Carolina Beach,CB_04,20180313,20:59:19,Hydro,2338983.94,112780.53,-10.12,357.28
Carolina Beach,CB_04,20180313,20:59:18,Hydro,2338989.08,112779,-10.29,362.62
Carolina Beach,CB_04,20180313,20:59:17,Hydro,2338993.92,112777.38,-10.48,367.71
Carolina Beach,CB_04,20180313,20:59:17,Hydro,2338998.38,112775.46,-10.66,372.57
Carolina Beach,CB_04,20180313,20:59:16,Hydro,2339002.58,112773.02,-10.98,377.38
Carolina Beach,CB_04,20180313,20:59:16,Hydro,2339007.14,112770.15,-11.18,382.68
Carolina Beach,CB_04,20180313,20:59:15,Hydro,2339011.28,112767.41,-11.19,387.54
Carolina Beach,CB_04,20180313,20:59:14,Hydro,2339015.62,112764.9,-11.48,392.51
Carolina Beach,CB_04,20180313,20:59:14,Hydro,2339019.96,112762.79,-11.65,397.32
Carolina Beach,CB_04,20180313,20:59:13,Hydro,2339024.59,112760.51,-11.81,402.47
Carolina Beach,CB_04,20180313,20:59:13,Hydro,2339029.03,112758.56,-11.95,407.32
Carolina Beach,CB_04,20180313,20:59:12,Hydro,2339033.83,112756.78,-12.3,412.43
Carolina Beach,CB_04,20180313,20:59:11,Hydro,2339038.79,112755.45,-12.49,417.53
Carolina Beach,CB_04,20180313,20:59:11,Hydro,2339043.96,112754.52,-12.81,422.67
Carolina Beach,CB_04,20180313,20:59:10,Hydro,2339048.95,112753.94,-12.93,427.52
Carolina Beach,CB_04,20180313,20:59:10,Hydro,2339053.85,112753.19,-13.18,432.34
Carolina Beach,CB_04,20180313,20:59:09,Hydro,2339058.89,112752.06,-13.15,437.44
Carolina Beach,CB_04,20180313,20:59:09,Hydro,2339063.96,112750.71,-13.16,442.64
Carolina Beach,CB_04,20180313,20:59:08,Hydro,2339068.62,112749.29,-12.95,447.5
Carolina Beach,CB_04,20180313,20:59:08,Hydro,2339073.5,112747.72,-13.01,452.61
Carolina Beach,CB_04,20180313,20:59:07,Hydro,2339077.73,112746.4,-13.18,457.03
Carolina Beach,CB_04,20180313,20:59:07,Hydro,2339082.85,112744.88,-13.43,462.34
Carolina Beach,CB_04,20180313,20:59:06,Hydro,2339087.54,112743.4,-13.64,467.25
Carolina Beach,CB_04,20180313,20:59:06,Hydro,2339092.46,112741.79,-13.85,472.41
Carolina Beach,CB_04,20180313,20:59:05,Hydro,2339097.34,112740.28,-14.03,477.5
Carolina Beach,CB_04,20180313,20:59:05,Hydro,2339102.22,112738.72,-14.2,482.61
Carolina Beach,CB_04,20180313,20:59:04,Hydro,2339106.7,112737.06,-14.32,487.39
Carolina Beach,CB_04,20180313,20:59:04,Hydro,2339111.61,112735.16,-14.47,492.65
Carolina Beach,CB_04,20180313,20:59:04,Hydro,2339116.23,112733.41,-14.63,497.59
Carolina Beach,CB_04,20180313,20:59:03,Hydro,2339120.86,112731.6,-14.78,502.56
Carolina Beach,CB_04,20180313,20:59:03,Hydro,2339125.28,112729.81,-14.93,507.33
Carolina Beach,CB_04,20180313,20:59:02,Hydro,2339130,112727.95,-15.08,512.4
Carolina Beach,CB_04,20180313,20:59:02,Hydro,2339134.57,112726.23,-15.22,517.28
Carolina Beach,CB_04,20180313,20:59:01,Hydro,2339139.4,112724.49,-15.38,522.41
Carolina Beach,CB_04,20180313,20:59:00,Hydro,2339144.36,112722.88,-15.59,527.62
Carolina Beach,CB_04,20180313,20:59:00,Hydro,2339149.1,112721.21,-15.71,532.64
Carolina Beach,CB_04,20180313,20:58:59,Hydro,2339153.77,112719.39,-15.86,537.65
Carolina Beach,CB_04,20180313,20:58:59,Hydro,2339158.33,112717.39,-16.06,542.62
Carolina Beach,CB_04,20180313,20:58:58,Hydro,2339162.62,112715.51,-16.22,547.31
Carolina Beach,CB_04,20180313,13:14:21,Hydro,2339166.13,112710.64,-16.4,552.39
Carolina Beach,CB_04,20180313,13:14:21,Hydro,2339166.73,112710.48,-16.42,553
Carolina Beach,CB_04,20180313,13:14:22,Hydro,2339171.4,112709.2,-16.57,557.81
Carolina Beach,CB_04,20180313,13:14:22,Hydro,2339176.15,112707.72,-16.72,562.77
Carolina Beach,CB_04,20180313,13:14:23,Hydro,2339181.45,112705.93,-16.91,568.35
Carolina Beach,CB_04,20180313,13:14:23,Hydro,2339186,112704.36,-17.06,573.16
Carolina Beach,CB_04,20180313,13:14:23,Hydro,2339190.46,112702.78,-17.21,577.89
Carolina Beach,CB_04,20180313,13:14:24,Hydro,2339195.31,112701.01,-17.39,583.05
Carolina Beach,CB_04,20180313,13:14:24,Hydro,2339200.04,112699.24,-17.54,588.1
Carolina Beach,CB_04,20180313,13:14:25,Hydro,2339204.73,112697.41,-17.73,593.13
Carolina Beach,CB_04,20180313,13:14:25,Hydro,2339209.27,112695.53,-17.98,598.04
Carolina Beach,CB_04,20180313,13:14:26,Hydro,2339213.88,112693.54,-18.22,603.06
Carolina Beach,CB_04,20180313,13:14:26,Hydro,2339218.64,112691.48,-18.29,608.25
Carolina Beach,CB_04,20180313,13:14:26,Hydro,2339223.03,112689.57,-18.42,613.04
Carolina Beach,CB_04,20180313,13:14:27,Hydro,2339227.52,112687.63,-18.66,617.92
Carolina Beach,CB_04,20180313,13:14:27,Hydro,2339232.22,112685.58,-18.83,623.05
Carolina Beach,CB_04,20180313,13:14:28,Hydro,2339236.88,112683.52,-19.02,628.14
Carolina Beach,CB_04,20180313,13:14:28,Hydro,2339241.59,112681.46,-19.2,633.28
Carolina Beach,CB_04,20180313,13:14:28,Hydro,2339245.83,112679.63,-19.33,637.9
Carolina Beach,CB_04,20180313,13:14:29,Hydro,2339250.72,112677.49,-19.52,643.23
Carolina Beach,CB_04,20180313,13:14:29,Hydro,2339255,112675.58,-19.61,647.92
Carolina Beach,CB_04,20180313,13:14:30,Hydro,2339259.77,112673.45,-19.68,653.14
Carolina Beach,CB_04,20180313,13:14:30,Hydro,2339264.54,112671.33,-19.8,658.36
Carolina Beach,CB_04,20180313,13:14:30,Hydro,2339268.58,112669.51,-20.04,662.78
Carolina Beach,CB_04,20180313,13:14:31,Hydro,2339273.12,112667.46,-20.25,667.76
Carolina Beach,CB_04,20180313,13:14:31,Hydro,2339278.2,112665.13,-20.39,673.34
Carolina Beach,CB_04,20180313,13:14:32,Hydro,2339282.61,112663.07,-20.48,678.2
Carolina Beach,CB_04,20180313,13:14:32,Hydro,2339286.92,112661.02,-20.54,682.97
Carolina Beach,CB_04,20180313,13:14:33,Hydro,2339291.73,112658.73,-20.58,688.29
Carolina Beach,CB_04,20180313,13:14:33,Hydro,2339296.04,112656.78,-20.66,693.01
Carolina Beach,CB_04,20180313,13:14:33,Hydro,2339300.91,112654.79,-20.67,698.27
Carolina Beach,CB_04,20180313,13:14:34,Hydro,2339305.38,112653.14,-20.69,703.04
Carolina Beach,CB_04,20180313,13:14:34,Hydro,2339309.86,112651.52,-20.81,707.8
Carolina Beach,CB_04,20180313,13:14:35,Hydro,2339314.91,112649.7,-21,713.16
Carolina Beach,CB_04,20180313,13:14:35,Hydro,2339319.55,112648.06,-21.09,718.08
Carolina Beach,CB_04,20180313,13:14:36,Hydro,2339324.3,112646.38,-21.18,723.11
Carolina Beach,CB_04,20180313,13:14:36,Hydro,2339329.1,112644.64,-21.32,728.21
Carolina Beach,CB_04,20180313,13:14:36,Hydro,2339333.38,112643.07,-21.39,732.77
Carolina Beach,CB_04,20180313,13:14:37,Hydro,2339338.15,112641.33,-21.44,737.84
Carolina Beach,CB_04,20180313,13:14:37,Hydro,2339342.85,112639.66,-21.4,742.83
Carolina Beach,CB_04,20180313,13:14:38,Hydro,2339347.58,112638.03,-21.34,747.82
