Location,Profile,Date,Time_UTC,Method,X,Y,Z_NAVD88,DBL
Carolina Beach,CB_01,20140504,14:40:39,Topo,2338770.77,114407.94,9.08,-48.96
Carolina Beach,CB_01,20140504,14:40:41,Topo,2338774.02,114407.07,8.95,-45.59
Carolina Beach,CB_01,20140504,14:40:42,Topo,2338776.73,114406.46,8.85,-42.82
Carolina Beach,CB_01,20140504,14:40:43,Topo,2338779.82,114405.72,8.83,-39.64
Carolina Beach,CB_01,20140504,14:40:44,Topo,2338782.78,114404.72,8.73,-36.52
Carolina Beach,CB_01,20140504,14:40:45,Topo,2338785.43,114404.37,8.73,-33.87
Carolina Beach,CB_01,20140504,14:40:45,Topo,2338788.56,114403.57,8.9,-30.64
Carolina Beach,CB_01,20140504,14:40:46,Topo,2338791.25,114402.9,9.07,-27.87
Carolina Beach,CB_01,20140504,14:40:47,Topo,2338795.21,114402.19,9.47,-23.85
Carolina Beach,CB_01,20140504,14:40:48,Topo,2338797.08,114401.48,9.9,-21.86
Carolina Beach,CB_01,20140504,14:40:49,Topo,2338800.1,114400.52,10.23,-18.7
Carolina Beach,CB_01,20140504,14:40:50,Topo,2338803.03,114400.03,10.77,-15.74
Carolina Beach,CB_01,20140504,14:40:51,Topo,2338805.76,114399.44,11.77,-12.95
Carolina Beach,CB_01,20140504,14:40:52,Topo,2338808.63,114398.51,12.62,-9.94
Carolina Beach,CB_01,20140504,14:40:54,Topo,2338811.6,114397.56,11.69,-6.83
Carolina Beach,CB_01,20140504,14:40:55,Topo,2338814.4,114396.74,10.5,-3.91
Carolina Beach,CB_01,20140504,14:40:56,Topo,2338817.37,114395.54,9.72,-0.74
Carolina Beach,CB_01,20140504,14:40:57,Topo,2338820.08,114394.77,9.23,2.08
Carolina Beach,CB_01,20140504,14:40:57,Topo,2338823.05,114394.24,8.88,5.09
Carolina Beach,CB_01,20140504,14:40:58,Topo,2338826.08,114393.6,8.72,8.18
Carolina Beach,CB_01,20140504,14:40:59,Topo,2338829.26,114393.54,8.74,11.28
Carolina Beach,CB_01,20140504,14:41:00,Topo,2338832.27,114393.42,8.63,14.23
Carolina Beach,CB_01,20140504,14:41:00,Topo,2338835.03,114392.8,8.58,17.06
Carolina Beach,CB_01,20140504,14:41:01,Topo,2338838.13,114391.5,8.52,20.38
Carolina Beach,CB_01,20140504,14:41:02,Topo,2338840.77,114390.17,8.42,23.26
Carolina Beach,CB_01,20140504,14:41:03,Topo,2338843.7,114389.15,8.35,26.35
Carolina Beach,CB_01,20140504,14:41:03,Topo,2338846.76,114388.59,8.32,29.46
Carolina Beach,CB_01,20140504,14:41:04,Topo,2338849.36,114387.74,8.27,32.19
Carolina Beach,CB_01,20140504,14:41:04,Topo,2338852.38,114386.76,8.22,35.35
Carolina Beach,CB_01,20140504,14:41:05,Topo,2338855.35,114385.76,8.3,38.48
Carolina Beach,CB_01,20140504,14:41:06,Topo,2338858.01,114385.2,8.52,41.19
Carolina Beach,CB_01,20140504,14:41:07,Topo,2338861.04,114384.98,8.97,44.19
Carolina Beach,CB_01,20140504,14:41:08,Topo,2338863.92,114384.49,9.77,47.1
Carolina Beach,CB_01,20140504,14:41:10,Topo,2338866.74,114383.44,11.22,50.09
Carolina Beach,CB_01,20140504,14:41:12,Topo,2338869.86,114382.39,10.88,53.37
Carolina Beach,CB_01,20140504,14:41:12,Topo,2338872.69,114381.33,10.16,56.37
Carolina Beach,CB_01,20140504,14:41:13,Topo,2338875.33,114380.5,10.04,59.14
Carolina Beach,CB_01,20140504,14:41:14,Topo,2338878.15,114379.23,9.84,62.18
Carolina Beach,CB_01,20140504,14:41:15,Topo,2338881.21,114378.82,9.34,65.25
Carolina Beach,CB_01,20140504,14:41:16,Topo,2338884.49,114379.08,9.13,68.37
Carolina Beach,CB_01,20140504,14:41:16,Topo,2338887.45,114378.79,8.89,71.31
Carolina Beach,CB_01,20140504,14:41:17,Topo,2338890.27,114378.46,8.81,74.13
Carolina Beach,CB_01,20140504,14:41:18,Topo,2338893.24,114378.04,8.93,77.11
Carolina Beach,CB_01,20140504,14:41:18,Topo,2338896.19,114377.12,9.11,80.19
Carolina Beach,CB_01,20140504,14:41:19,Topo,2338898.95,114375.67,9.3,83.22
Carolina Beach,CB_01,20140504,14:41:20,Topo,2338901.66,114374.62,9.46,86.11
Carolina Beach,CB_01,20140504,14:41:21,Topo,2338904.82,114374.39,9.47,89.23
Carolina Beach,CB_01,20140504,14:41:22,Topo,2338907.92,114373.99,9.34,92.33
Carolina Beach,CB_01,20140504,14:41:23,Topo,2338910.74,114373.27,9.14,95.24
Carolina Beach,CB_01,20140504,14:41:23,Topo,2338913.54,114372.9,9.08,98.05
Carolina Beach,CB_01,20140504,14:41:24,Topo,2338916.51,114372.42,9.08,101.05
Carolina Beach,CB_01,20140504,14:41:25,Topo,2338919.71,114371.94,8.86,104.27
Carolina Beach,CB_01,20140504,14:41:25,Topo,2338922.45,114371.22,8.61,107.1
Carolina Beach,CB_01,20140504,14:41:26,Topo,2338925.52,114370.19,8.35,110.33
Carolina Beach,CB_01,20140504,14:41:27,Topo,2338928.14,114369.4,8.36,113.06
Carolina Beach,CB_01,20140504,14:41:27,Topo,2338931.44,114368.35,8.61,116.52
Carolina Beach,CB_01,20140504,14:41:28,Topo,2338934.02,114367.39,9.33,119.25
Carolina Beach,CB_01,20140504,14:41:29,Topo,2338936.75,114366.52,10.82,122.11
Carolina Beach,CB_01,20140504,14:41:31,Topo,2338939.65,114365.62,12.23,125.15
Carolina Beach,CB_01,20140504,14:41:32,Topo,2338942.62,114364.97,13.48,128.18
Carolina Beach,CB_01,20140504,14:41:34,Topo,2338945.55,114364.6,14.32,131.12
Carolina Beach,CB_01,20140504,14:41:35,Topo,2338948.5,114363.99,14.27,134.13
Carolina Beach,CB_01,20140504,14:41:36,Topo,2338951.56,114363.74,13.35,137.16
Carolina Beach,CB_01,20140504,14:41:37,Topo,2338954.48,114363.3,12.22,140.1
Carolina Beach,CB_01,20140504,14:41:38,Topo,2338957.78,114363.37,10.96,143.28
Carolina Beach,CB_01,20140504,14:41:39,Topo,2338960.7,114362.95,9.63,146.22
Carolina Beach,CB_01,20140504,14:41:40,Topo,2338963.79,114363.01,8.35,149.2
Carolina Beach,CB_01,20140504,14:41:41,Topo,2338966.82,114363.11,7.78,152.12
Carolina Beach,CB_01,20140504,14:41:42,Topo,2338969.89,114363.27,7.43,155.06
Carolina Beach,CB_01,20140504,14:41:43,Topo,2338973.03,114363.32,7.09,158.09
Carolina Beach,CB_01,20140504,14:41:44,Topo,2338976.02,114362.85,6.92,161.11
Carolina Beach,CB_01,20140504,14:41:45,Topo,2338979.02,114361.62,6.77,164.31
Carolina Beach,CB_01,20140504,14:41:46,Topo,2338981.35,114359.65,6.61,167.05
Carolina Beach,CB_01,20140504,14:41:48,Topo,2338983.3,114354.97,6.48,170.08
Carolina Beach,CB_01,20140504,14:41:49,Topo,2338986.32,114354.07,6.31,173.22
Carolina Beach,CB_01,20140504,14:41:50,Topo,2338989.28,114353.36,6.25,176.27
Carolina Beach,CB_01,20140504,14:41:50,Topo,2338992.25,114352.58,6.1,179.34
Carolina Beach,CB_01,20140504,14:41:51,Topo,2338995.12,114352.22,6.08,182.21
Carolina Beach,CB_01,20140504,14:41:52,Topo,2338998.15,114351.5,6.03,185.32
Carolina Beach,CB_01,20140504,14:41:53,Topo,2339000.85,114350.73,5.95,188.13
Carolina Beach,CB_01,20140504,14:41:54,Topo,2339004.02,114350.38,5.88,191.29
Carolina Beach,CB_01,20140504,14:41:54,Topo,2339007.12,114349.93,5.78,194.41
Carolina Beach,CB_01,20140504,14:41:55,Topo,2339010.13,114349.58,5.72,197.41
Carolina Beach,CB_01,20140504,14:41:56,Topo,2339012.87,114349.39,5.71,200.12
Carolina Beach,CB_01,20140504,14:41:56,Topo,2339015.9,114348.87,5.56,203.18
Carolina Beach,CB_01,20140504,14:41:57,Topo,2339018.79,114348.1,5.44,206.17
Carolina Beach,CB_01,20140504,14:41:58,Topo,2339021.49,114347.01,5.33,209.06
Carolina Beach,CB_01,20140504,14:41:59,Topo,2339024.54,114346,5.21,212.26
Carolina Beach,CB_01,20140504,14:41:59,Topo,2339027.22,114345.1,5.19,215.08
Carolina Beach,CB_01,20140504,14:42:00,Topo,2339030.05,114343.65,5.14,218.18
Carolina Beach,CB_01,20140504,14:42:01,Topo,2339033.02,114342.51,5.21,221.33
Carolina Beach,CB_01,20140504,14:42:02,Topo,2339035.56,114341.37,5.3,224.07
Carolina Beach,CB_01,20140504,14:42:03,Topo,2339038.51,114340.15,5.36,227.23
Carolina Beach,CB_01,20140504,14:42:03,Topo,2339041.31,114339.19,5.4,230.18
Carolina Beach,CB_01,20140504,14:42:04,Topo,2339044.32,114338.48,5.58,233.27
Carolina Beach,CB_01,20140504,14:42:05,Topo,2339046.98,114337.66,5.6,236.05
Carolina Beach,CB_01,20140504,14:42:06,Topo,2339050.37,114337.19,5.73,239.45
Carolina Beach,CB_01,20140504,14:42:07,Topo,2339053.42,114337.49,5.8,242.34
Carolina Beach,CB_01,20140504,14:42:08,Topo,2339056.3,114336.93,5.81,245.27
Carolina Beach,CB_01,20140504,14:42:09,Topo,2339059.42,114336.59,5.7,248.38
Carolina Beach,CB_01,20140504,14:42:09,Topo,2339062.12,114336.18,5.65,251.1
Carolina Beach,CB_01,20140504,14:42:10,Topo,2339065.22,114335.27,5.37,254.33
Carolina Beach,CB_01,20140504,14:42:11,Topo,2339068.2,114334.45,5.1,257.42
Carolina Beach,CB_01,20140504,14:42:12,Topo,2339071.06,114333.32,4.85,260.47
Carolina Beach,CB_01,20140504,14:42:12,Topo,2339073.88,114332.47,4.62,263.41
Carolina Beach,CB_01,20140504,14:42:13,Topo,2339076.9,114332.15,4.37,266.42
Carolina Beach,CB_01,20140504,14:42:14,Topo,2339079.84,114331.35,4.13,269.46
Carolina Beach,CB_01,20140504,14:42:14,Topo,2339082.7,114330.75,3.93,272.38
Carolina Beach,CB_01,20140504,14:42:15,Topo,2339085.49,114329.9,3.68,275.29
Carolina Beach,CB_01,20140504,14:42:16,Topo,2339088.24,114328.84,3.42,278.22
Carolina Beach,CB_01,20140504,14:42:17,Topo,2339091.07,114327.96,3.18,281.18
Carolina Beach,CB_01,20140504,14:42:17,Topo,2339094.12,114327.19,2.89,284.32
Carolina Beach,CB_01,20140504,14:42:18,Topo,2339096.97,114326.61,2.69,287.23
Carolina Beach,CB_01,20140504,16:29:11,Topo,2339099.97,114326.38,2.45,290.2
Carolina Beach,CB_01,20140504,16:29:11,Topo,2339102.8,114325.42,2.2,293.17
Carolina Beach,CB_01,20140504,16:29:12,Topo,2339105.47,114324.09,1.92,296.09
Carolina Beach,CB_01,20140504,16:29:13,Topo,2339108.33,114323.2,1.68,299.08
Carolina Beach,CB_01,20140504,16:29:13,Topo,2339111.35,114322.43,1.42,302.19
Carolina Beach,CB_01,20140504,16:29:14,Topo,2339114.4,114321.5,1.12,305.38
Carolina Beach,CB_01,20140504,16:29:15,Topo,2339117.38,114320.71,0.84,308.46
Carolina Beach,CB_01,20140504,16:29:15,Topo,2339119.81,114319.76,0.62,311.05
Carolina Beach,CB_01,20140504,16:29:16,Topo,2339122.83,114318.9,0.39,314.19
Carolina Beach,CB_01,20140504,16:29:17,Topo,2339125.87,114318.32,0.14,317.28
Carolina Beach,CB_01,20140504,16:29:17,Topo,2339128.94,114317.57,-0.13,320.44
Carolina Beach,CB_01,20140504,16:29:18,Topo,2339131.59,114317.13,-0.34,323.11
Carolina Beach,CB_01,20140504,16:29:19,Topo,2339134.61,114316.47,-0.6,326.2
Carolina Beach,CB_01,20140504,16:29:19,Topo,2339137.77,114315.88,-0.83,329.41
Carolina Beach,CB_01,20140504,16:29:20,Topo,2339140.7,114315.29,-1.04,332.4
Carolina Beach,CB_01,20140504,16:29:21,Topo,2339143.27,114314.6,-1.19,335.06
Carolina Beach,CB_01,20140504,16:29:21,Topo,2339146.21,114313.98,-1.34,338.06
Carolina Beach,CB_01,20140504,16:29:22,Topo,2339149.3,114313.2,-1.56,341.25
Carolina Beach,CB_01,20140504,16:29:23,Topo,2339152.41,114312.7,-1.66,344.39
Carolina Beach,CB_01,20140504,16:29:24,Topo,2339155.27,114312.02,-1.86,347.33
Carolina Beach,CB_01,20140504,16:29:25,Topo,2339158.03,114311.38,-2.03,350.16
Carolina Beach,CB_01,20140504,16:29:26,Topo,2339161.29,114311.24,-2.23,353.36
Carolina Beach,CB_01,20140504,16:29:26,Topo,2339164.08,114310.54,-2.41,356.23
Carolina Beach,CB_01,20140504,16:29:27,Topo,2339166.91,114310.22,-2.55,359.06
Carolina Beach,CB_01,20140504,16:29:28,Topo,2339170.07,114309.91,-2.58,362.2
Carolina Beach,CB_01,20140504,16:29:29,Topo,2339172.94,114308.91,-2.7,365.23
Carolina Beach,CB_01,20140504,16:29:31,Topo,2339175.48,114307.41,-2.66,368.05
Carolina Beach,CB_01,20140504,16:29:34,Topo,2339178.66,114306.83,-2.85,371.28
Carolina Beach,CB_01,20140504,16:29:35,Topo,2339181.67,114306.49,-2.93,374.28
Carolina Beach,CB_01,20140504,16:29:36,Topo,2339184.17,114305.01,-3.08,377.07
Carolina Beach,CB_01,20140504,16:29:37,Topo,2339187.05,114303.89,-3.3,380.13
Carolina Beach,CB_01,20140504,16:29:38,Topo,2339189.98,114302.79,-3.49,383.24
Carolina Beach,CB_01,20140504,16:29:39,Topo,2339193.15,114302.39,-3.7,386.41
Carolina Beach,CB_01,20140504,16:29:40,Topo,2339195.79,114301.54,-3.86,389.18
Carolina Beach,CB_01,20140504,16:29:47,Topo,2339198.61,114300.93,-4.28,392.06
Carolina Beach,CB_01,20140505,14:34:09,Hydro,2339201.17,114305.77,-4.34,393.38
Carolina Beach,CB_01,20140504,16:29:48,Topo,2339201.52,114300.17,-4.59,395.07
Carolina Beach,CB_01,20140505,14:34:08,Hydro,2339206.02,114305.7,-4.71,398.1
Carolina Beach,CB_01,20140504,16:29:50,Topo,2339204.51,114299.3,-4.66,398.18
Carolina Beach,CB_01,20140505,14:34:07,Hydro,2339211.1,114304.54,-5.01,403.31
Carolina Beach,CB_01,20140505,14:34:06,Hydro,2339215.65,114303.03,-5.32,408.09
Carolina Beach,CB_01,20140505,14:34:06,Hydro,2339220.38,114301.21,-5.52,413.12
Carolina Beach,CB_01,20140505,14:34:05,Hydro,2339225.17,114299.3,-5.66,418.23
Carolina Beach,CB_01,20140505,14:34:03,Hydro,2339229.85,114297.57,-5.83,423.19
Carolina Beach,CB_01,20140505,14:34:02,Hydro,2339235.04,114297.16,-5.91,428.32
Carolina Beach,CB_01,20140505,14:34:01,Hydro,2339239.97,114296.95,-6.01,433.16
Carolina Beach,CB_01,20140505,14:34:00,Hydro,2339245.13,114296.04,-6.06,438.38
Carolina Beach,CB_01,20140505,14:34:00,Hydro,2339249.82,114295.2,-6.11,443.14
Carolina Beach,CB_01,20140505,14:33:59,Hydro,2339254.75,114294.35,-6.19,448.13
Carolina Beach,CB_01,20140505,14:33:59,Hydro,2339259.72,114293.47,-6.31,453.16
Carolina Beach,CB_01,20140505,14:33:58,Hydro,2339264.54,114292.44,-6.32,458.09
Carolina Beach,CB_01,20140505,14:33:57,Hydro,2339269.52,114291.07,-6.37,463.25
Carolina Beach,CB_01,20140505,14:33:56,Hydro,2339274.24,114289.79,-6.49,468.14
Carolina Beach,CB_01,20140505,14:33:55,Hydro,2339279.17,114288.81,-6.66,473.16
Carolina Beach,CB_01,20140505,14:33:54,Hydro,2339284.16,114287.83,-6.88,478.24
Carolina Beach,CB_01,20140505,14:33:53,Hydro,2339288.84,114285.74,-7.02,483.29
Carolina Beach,CB_01,20140505,14:33:52,Hydro,2339293.49,114283.64,-7.08,488.31
Carolina Beach,CB_01,20140505,14:33:51,Hydro,2339298.13,114281.98,-7.14,493.21
Carolina Beach,CB_01,20140505,14:33:50,Hydro,2339302.95,114280.51,-7.12,498.24
Carolina Beach,CB_01,20140505,14:33:49,Hydro,2339307.59,114278.1,-7.19,503.33
Carolina Beach,CB_01,20140505,14:33:48,Hydro,2339312.19,114275.94,-7.33,508.32
Carolina Beach,CB_01,20140505,14:33:47,Hydro,2339316.95,114274.89,-7.45,513.19
Carolina Beach,CB_01,20140505,14:33:46,Hydro,2339321.92,114274.13,-7.44,518.19
Carolina Beach,CB_01,20140505,14:33:46,Hydro,2339326.91,114273.04,-7.39,523.3
Carolina Beach,CB_01,20140505,14:33:45,Hydro,2339331.53,114271.72,-7.35,528.1
Carolina Beach,CB_01,20140505,14:33:44,Hydro,2339336.51,114270.3,-7.13,533.28
Carolina Beach,CB_01,20140505,14:33:43,Hydro,2339341.48,114269.27,-6.87,538.35
Carolina Beach,CB_01,20140505,14:33:42,Hydro,2339346.34,114268.28,-6.63,543.3
Carolina Beach,CB_01,20140505,14:33:42,Hydro,2339351.03,114267.37,-6.4,548.07
Carolina Beach,CB_01,20140505,14:33:41,Hydro,2339356.23,114266.46,-6.13,553.34
Carolina Beach,CB_01,20140505,14:33:40,Hydro,2339360.92,114265.63,-5.97,558.09
Carolina Beach,CB_01,20140505,14:33:39,Hydro,2339365.89,114264.43,-5.82,563.2
Carolina Beach,CB_01,20140505,14:33:39,Hydro,2339370.66,114263.22,-5.73,568.13
Carolina Beach,CB_01,20140505,14:33:38,Hydro,2339375.43,114261.91,-5.7,573.07
Carolina Beach,CB_01,20140505,14:33:38,Hydro,2339380.22,114260.49,-5.65,578.06
Carolina Beach,CB_01,20140505,14:33:37,Hydro,2339384.91,114259.04,-5.65,582.96
Carolina Beach,CB_01,20140505,14:33:36,Hydro,2339389.84,114257.39,-5.69,588.15
Carolina Beach,CB_01,20140505,14:33:36,Hydro,2339394.78,114255.69,-5.76,593.35
Carolina Beach,CB_01,20140505,14:33:35,Hydro,2339399.5,114254.03,-5.85,598.33
Carolina Beach,CB_01,20140505,14:33:35,Hydro,2339404.29,114252.47,-5.93,603.36
Carolina Beach,CB_01,20140505,14:33:34,Hydro,2339408.93,114251.36,-5.96,608.13
Carolina Beach,CB_01,20140505,14:33:33,Hydro,2339413.97,114250.21,-6.12,613.3
Carolina Beach,CB_01,20140505,14:33:33,Hydro,2339418.69,114248.85,-6.13,618.21
Carolina Beach,CB_01,20140505,14:33:32,Hydro,2339423.63,114247.35,-6.27,623.36
Carolina Beach,CB_01,20140505,14:33:32,Hydro,2339428.49,114246.27,-6.46,628.34
Carolina Beach,CB_01,20140505,14:33:31,Hydro,2339432.92,114245.21,-6.57,632.89
Carolina Beach,CB_01,20140505,14:33:31,Hydro,2339437.97,114243.89,-6.76,638.11
Carolina Beach,CB_01,20140505,14:33:30,Hydro,2339442.57,114242.78,-6.87,642.84
Carolina Beach,CB_01,20140505,14:33:30,Hydro,2339447.71,114241.52,-7.03,648.14
Carolina Beach,CB_01,20140505,14:33:29,Hydro,2339452.54,114240.12,-7.23,653.16
Carolina Beach,CB_01,20140505,14:33:29,Hydro,2339457.16,114238.69,-7.45,657.99
Carolina Beach,CB_01,20140505,14:33:28,Hydro,2339462.18,114237.32,-7.72,663.19
Carolina Beach,CB_01,20140505,14:33:27,Hydro,2339467.27,114236.39,-7.97,668.36
Carolina Beach,CB_01,20140505,14:33:26,Hydro,2339472.16,114235.67,-8.21,673.28
Carolina Beach,CB_01,20140505,14:33:26,Hydro,2339477.25,114235.07,-8.51,678.36
Carolina Beach,CB_01,20140505,14:33:25,Hydro,2339482,114234.45,-8.74,683.12
Carolina Beach,CB_01,20140505,14:33:25,Hydro,2339486.96,114233.52,-8.96,688.16
Carolina Beach,CB_01,20140505,14:33:24,Hydro,2339491.94,114232.33,-9.21,693.28
Carolina Beach,CB_01,20140505,14:33:24,Hydro,2339496.75,114231,-9.4,698.26
Carolina Beach,CB_01,20140505,14:33:23,Hydro,2339501.53,114229.54,-9.65,703.26
Carolina Beach,CB_01,20140505,14:33:23,Hydro,2339506.2,114227.97,-9.95,708.17
Carolina Beach,CB_01,20140505,14:33:22,Hydro,2339511.13,114226.28,-10.25,713.36
Carolina Beach,CB_01,20140505,14:33:22,Hydro,2339515.61,114225.19,-10.49,717.97
Carolina Beach,CB_01,20140505,14:33:21,Hydro,2339520.82,114224.21,-10.81,723.26
Carolina Beach,CB_01,20140505,14:33:20,Hydro,2339525.4,114222.8,-10.99,728.05
Carolina Beach,CB_01,20140505,14:33:20,Hydro,2339530.21,114220.94,-11.34,733.16
Carolina Beach,CB_01,20140505,14:33:19,Hydro,2339534.67,114219.29,-11.59,737.89
Carolina Beach,CB_01,20140505,14:33:18,Hydro,2339539.83,114217.32,-11.86,743.37
Carolina Beach,CB_01,20140505,14:33:18,Hydro,2339544.54,114215.84,-12.23,748.3
Carolina Beach,CB_01,20140505,14:33:17,Hydro,2339549.14,114214.7,-12.49,753.04
Carolina Beach,CB_01,20140505,14:33:17,Hydro,2339554.13,114213.5,-12.72,758.17
Carolina Beach,CB_01,20140505,14:33:16,Hydro,2339558.88,114211.98,-13,763.15
Carolina Beach,CB_01,20140505,14:33:15,Hydro,2339563.82,114210.26,-13.3,768.36
Carolina Beach,CB_01,20140505,14:33:15,Hydro,2339568.26,114209.01,-13.59,772.97
Carolina Beach,CB_01,20140505,14:33:14,Hydro,2339573.38,114207.81,-13.85,778.23
Carolina Beach,CB_01,20140505,14:33:14,Hydro,2339578.31,114206.73,-14.16,783.27
Carolina Beach,CB_01,20140505,14:33:13,Hydro,2339583.27,114205.7,-14.4,788.34
Carolina Beach,CB_01,20140505,14:33:13,Hydro,2339588.09,114204.7,-14.64,793.25
Carolina Beach,CB_01,20140505,14:33:12,Hydro,2339592.81,114203.66,-14.93,798.09
Carolina Beach,CB_01,20140505,14:33:12,Hydro,2339597.88,114202.59,-15.21,803.26
Carolina Beach,CB_01,20140505,14:33:11,Hydro,2339602.72,114201.38,-15.43,808.25
Carolina Beach,CB_01,20140505,14:33:11,Hydro,2339607.45,114200.05,-15.65,813.16
Carolina Beach,CB_01,20140505,14:33:10,Hydro,2339612.28,114198.74,-15.88,818.17
Carolina Beach,CB_01,20140505,14:33:09,Hydro,2339617.22,114197.52,-16.1,823.26
Carolina Beach,CB_01,20140505,14:33:09,Hydro,2339621.83,114196.35,-16.36,828.01
Carolina Beach,CB_01,20140505,14:33:08,Hydro,2339626.91,114194.67,-16.58,833.35
Carolina Beach,CB_01,20140505,14:33:08,Hydro,2339631.62,114192.86,-16.82,838.36
Carolina Beach,CB_01,20140505,14:33:07,Hydro,2339636.04,114191.28,-17.11,843.03
Carolina Beach,CB_01,20140505,14:33:07,Hydro,2339641.16,114189.71,-17.39,848.37
Carolina Beach,CB_01,20140505,14:33:06,Hydro,2339645.98,114188.46,-17.58,853.35
Carolina Beach,CB_01,20140505,14:33:06,Hydro,2339650.57,114187.49,-17.73,858.04
Carolina Beach,CB_01,20140505,14:33:05,Hydro,2339655.76,114186.76,-18.11,863.25
Carolina Beach,CB_01,20140505,14:33:04,Hydro,2339660.87,114186.39,-18.58,868.3
Carolina Beach,CB_01,20140505,14:33:04,Hydro,2339665.58,114185.96,-18.84,872.98
Carolina Beach,CB_01,20140505,14:33:03,Hydro,2339670.85,114185.25,-19.04,878.26
Carolina Beach,CB_01,20140505,14:33:03,Hydro,2339675.76,114184.33,-19.22,883.25
Carolina Beach,CB_01,20140505,14:33:02,Hydro,2339680.4,114183.31,-19.36,888
Carolina Beach,CB_01,20140505,14:33:02,Hydro,2339685.43,114182.03,-19.43,893.19
Carolina Beach,CB_01,20140505,14:33:01,Hydro,2339690.26,114180.67,-19.58,898.2
Carolina Beach,CB_01,20140505,14:33:00,Hydro,2339695.1,114179.13,-19.67,903.27
Carolina Beach,CB_01,20140505,14:32:59,Hydro,2339699.74,114177.74,-19.73,908.11
Carolina Beach,CB_01,20140505,14:32:59,Hydro,2339704.69,114175.84,-19.76,913.37
Carolina Beach,CB_01,20140505,14:32:58,Hydro,2339708.9,114174.09,-19.91,917.88
Carolina Beach,CB_01,20140505,14:32:58,Hydro,2339713.72,114172.03,-20.02,923.06
Carolina Beach,CB_01,20140505,14:32:57,Hydro,2339718.38,114170.29,-20.11,928
Carolina Beach,CB_01,20140505,14:32:57,Hydro,2339723.35,114168.99,-19.88,933.14
Carolina Beach,CB_01,20140505,14:32:56,Hydro,2339728.22,114168.07,-20.12,938.08
Carolina Beach,CB_01,20140505,14:32:55,Hydro,2339733.32,114167.49,-20.24,943.17
Carolina Beach,CB_01,20140505,14:32:55,Hydro,2339738.18,114167.02,-20.28,948
Carolina Beach,CB_01,20140505,14:32:54,Hydro,2339743.43,114166.34,-20.28,953.26
Carolina Beach,CB_01,20140505,14:32:54,Hydro,2339748.47,114165.57,-20.38,958.34
Carolina Beach,CB_01,20140505,14:32:53,Hydro,2339753.13,114164.45,-20.43,963.13
Carolina Beach,CB_01,20140505,14:32:53,Hydro,2339757.71,114162.09,-20.39,968.14
Carolina Beach,CB_01,20140505,14:32:52,Hydro,2339762.24,114159.63,-20.5,973.13
Carolina Beach,CB_01,20140505,14:32:51,Hydro,2339766.76,114157.68,-20.47,977.99
Carolina Beach,CB_01,20140505,14:32:51,Hydro,2339771.75,114155.7,-20.49,983.31
Carolina Beach,CB_01,20140505,14:32:50,Hydro,2339776.44,114153.81,-20.45,988.32
Carolina Beach,CB_01,20140505,12:44:01,Hydro,2339782.7,114160.37,-20.72,992.81
Carolina Beach,CB_01,20140505,12:44:01,Hydro,2339788.09,114158.97,-20.83,998.38
Carolina Beach,CB_01,20140505,12:44:00,Hydro,2339792.57,114157.81,-20.9,1003
Carolina Beach,CB_01,20140505,12:44:00,Hydro,2339797.02,114156.7,-20.9,1007.59
Carolina Beach,CB_01,20140505,12:44:00,Hydro,2339802.39,114155.42,-20.99,1013.11
Carolina Beach,CB_01,20140505,12:44:00,Hydro,2339806.81,114154.43,-21.01,1017.64
Carolina Beach,CB_01,20140505,12:43:59,Hydro,2339812.01,114153.37,-21.22,1022.94
Carolina Beach,CB_01,20140505,12:43:59,Hydro,2339817.05,114152.42,-21.28,1028.06
Carolina Beach,CB_01,20140505,12:43:59,Hydro,2339822.19,114151.39,-21.24,1033.3
Carolina Beach,CB_01,20140505,12:43:58,Hydro,2339826.45,114150.45,-21.31,1037.66
Carolina Beach,CB_01,20140505,12:43:58,Hydro,2339831.46,114149.25,-21.37,1042.81
Carolina Beach,CB_01,20140505,12:43:58,Hydro,2339836.34,114147.98,-21.36,1047.85
Carolina Beach,CB_01,20140505,12:43:58,Hydro,2339841.1,114146.62,-21.45,1052.8
Carolina Beach,CB_01,20140505,12:43:57,Hydro,2339845.88,114145.15,-21.49,1057.79
Carolina Beach,CB_01,20140505,12:43:57,Hydro,2339850.79,114143.58,-21.59,1062.94
Carolina Beach,CB_01,20140505,12:43:57,Hydro,2339855.6,114142.04,-21.61,1067.98
Carolina Beach,CB_01,20140505,12:43:56,Hydro,2339860.43,114140.51,-21.64,1073.03
Carolina Beach,CB_01,20140505,12:43:56,Hydro,2339865.29,114139.04,-21.73,1078.1
Carolina Beach,CB_01,20140505,12:43:56,Hydro,2339870.05,114137.62,-21.86,1083.07
Carolina Beach,CB_01,20140505,12:43:55,Hydro,2339875.09,114136.1,-21.83,1088.32
Carolina Beach,CB_01,20140505,12:43:55,Hydro,2339879.36,114134.82,-21.83,1092.78
Carolina Beach,CB_01,20140505,12:43:55,Hydro,2339884.48,114133.29,-21.95,1098.12
Carolina Beach,CB_01,20140505,12:43:55,Hydro,2339888.65,114132.06,-22.08,1102.46
Carolina Beach,CB_01,20140505,12:43:54,Hydro,2339893.81,114130.61,-22.18,1107.82
Carolina Beach,CB_01,20140505,12:43:54,Hydro,2339898.35,114129.37,-22.21,1112.52
Carolina Beach,CB_01,20140505,12:43:54,Hydro,2339903.64,114127.96,-22.3,1118
